"table","relation_count","related_facts","fill","stroke","type"
"catalog_promotion_fact",4,"catalog_promotion_dim,catalog_dim,catalog_dim,catalog_product_dim","#dae8fc","#6c8ebf","fact"
"catalog_promotion_dim",0,"","#d5e8d4","#6c8ebf","dimension"
"catalog_dim",0,"","#d5e8d4","#6c8ebf","dimension"
"catalog_dim",0,"","#d5e8d4","#6c8ebf","dimension"
"catalog_product_dim",0,"","#d5e8d4","#6c8ebf","dimension"
