"table","relation_count","related_facts","fill","stroke","type"
"catalog_order_fact",4,"catalog_order_dim,catalog_dim,catalog_dim,user_dim","#dae8fc","#6c8ebf","fact"
"catalog_order_dim",0,"","#d5e8d4","#6c8ebf","dimension"
"catalog_dim",0,"","#d5e8d4","#6c8ebf","dimension"
"catalog_dim",0,"","#d5e8d4","#6c8ebf","dimension"
"user_dim",0,"","#d5e8d4","#6c8ebf","dimension"
