"table","relation_count","related_facts","fill","stroke","type"
"catalog_program_requirement_fact",4,"catalog_dim,catalog_product_dim,catalog_product_dim,course_dim","#dae8fc","#6c8ebf","fact"
"catalog_dim",0,"","#d5e8d4","#6c8ebf","dimension"
"catalog_product_dim",0,"","#d5e8d4","#6c8ebf","dimension"
"catalog_product_dim",0,"","#d5e8d4","#6c8ebf","dimension"
"course_dim",0,"","#d5e8d4","#6c8ebf","dimension"
