"table","relation_count","related_facts"
"catalog_promotion_fact",4,"catalog_promotion_dim,catalog_dim,catalog_dim,catalog_product_dim"
"catalog_promotion_dim",0,""
"catalog_dim",0,""
"catalog_dim",0,""
"catalog_product_dim",0,""
