"table","relation_count","related_facts"
"catalog_payment_fact",4,"catalog_payment_dim,catalog_dim,catalog_dim,catalog_order_dim"
"catalog_payment_dim",0,""
"catalog_dim",0,""
"catalog_dim",0,""
"catalog_order_dim",0,""
